seed,variant,epoch,nparams_trainable,train_loss_stepmean,train_loss_diag,train_acc_diag,train_gap_diag,val_loss,val_acc,val_gap,test_loss,test_acc,test_gap,sec_epoch,sec_quantum_train,sec_quantum_val,sec_quantum_test,e3_fallback_quadrants_train_total,e3_fallback_quadrants_val_total,e3_fallback_quadrants_test_total,pred_hist_test,feat_std_mean_test,grad_e1_embed,grad_e4_embed,grad_qkernel,grad_head
0,E3,1,3682,2.1032336404025553,1.7416757691502571,0.412,0.3431519673913717,1.7344579218626022,0.44,0.35089000226557254,1.7422429097294807,0.41,0.31806190952658653,45.66329646110535,17.441414833068848,8.058911800384521,8.075487852096558,0,0,0,"[30, 93, 4, 5, 37, 10, 50, 134, 49, 88]",0.2520533502101898,0.0,0.0,0.597587880730588,0.6774793503720415
0,E3,2,3682,1.5560335620939731,1.324972617805004,0.562,0.585502011448145,1.3168353511542081,0.57,0.5772114839553834,1.3252958304733038,0.54,0.5623960744440556,46.00974464416504,17.84128713607788,8.085007429122925,8.082191228866577,0,0,0,"[48, 56, 9, 25, 50, 36, 97, 62, 55, 62]",0.25174278020858765,0.0,0.0,0.4118577451087201,1.017338412416881
0,E3,3,3682,1.3161585597041994,1.1892981825061142,0.574,0.9406020995229483,1.1872358125336469,0.574,0.9010696061849595,1.2019544570073486,0.558,0.8738009574115276,46.01504945755005,17.857192039489746,8.07610821723938,8.079267978668213,0,0,0,"[44, 50, 62, 38, 53, 7, 38, 68, 68, 72]",0.2514881193637848,0.0,0.0,0.37054316181636315,1.3141853168106077
0,E3,4,3682,1.2512223417076749,1.1193253725804388,0.612,0.9145679569840431,1.1283494697473944,0.596,0.8653514936566353,1.1397267282158137,0.584,0.842066861152649,46.160258054733276,17.890509366989136,8.106689691543579,8.11964464187622,0,0,0,"[48, 46, 32, 44, 56, 28, 65, 74, 42, 65]",0.2513127326965332,0.0,0.0,0.6809732399918902,1.2314254428643008
0,E3,5,3682,1.1743646615712786,1.067878719936125,0.616,1.1057627397477627,1.0882405382702127,0.594,1.0565175800919533,1.0972128925500437,0.6,1.0193107663691043,45.993221282958984,17.854961156845093,8.074346542358398,8.075424671173096,0,0,0,"[46, 49, 50, 46, 61, 39, 41, 56, 45, 67]",0.25106000900268555,0.0,0.0,0.616179935503687,1.255215657469709
0,E3,6,3682,1.1392018050295156,1.0124599195860793,0.648,1.2589452833235264,1.0475839778785594,0.618,1.2127511898875236,1.0580622615402098,0.62,1.1853432623147964,46.25573134422302,17.898988008499146,8.093141078948975,8.089173316955566,0,0,0,"[52, 50, 33, 42, 54, 28, 61, 66, 50, 64]",0.25084686279296875,0.0,0.0,0.3905160370487501,1.1880676250482554
0,E3,7,3682,1.0686717438170672,0.9857082191470545,0.642,1.3828907179236412,1.0309649933464826,0.624,1.345047661781311,1.0433175244308077,0.612,1.306204204916954,46.001540660858154,17.864617109298706,8.072447776794434,8.071858882904053,0,0,0,"[52, 50, 46, 43, 58, 24, 47, 72, 41, 67]",0.25051456689834595,0.0,0.0,0.6485622469852009,1.2595393439673948
0,E3,8,3682,1.0702058941177965,0.949584698751627,0.672,1.499460998237133,1.0050593070744653,0.654,1.4754340651631355,1.0060059427342494,0.64,1.4314889325499534,45.94794702529907,17.685846090316772,8.06024980545044,8.067250967025757,0,0,0,"[49, 50, 40, 47, 30, 35, 76, 62, 52, 59]",0.25023168325424194,0.0,0.0,0.45241981749609383,1.3341234230331565
0,E3,9,3682,1.0231444031105674,0.9177487276941829,0.664,1.6310737955868244,0.9896432179995464,0.662,1.6041967886388302,0.9722249715821818,0.648,1.5614351539313793,45.9918007850647,17.875442266464233,8.063720703125,8.064543962478638,0,0,0,"[57, 50, 25, 44, 56, 38, 58, 59, 54, 59]",0.24990904331207275,0.0,0.0,0.7039456981990005,1.4777571743460007
0,E3,10,3682,1.0240023631718214,0.8944754289941047,0.688,1.733874724805355,0.9750900309377175,0.674,1.7068522098660468,0.9614885010016151,0.658,1.655333370089531,46.09528040885925,17.88777470588684,8.087108612060547,8.093643426895142,0,0,0,"[54, 50, 36, 46, 29, 38, 75, 51, 60, 61]",0.24954186379909515,0.0,0.0,0.4945006736233928,1.2556050190963437
