seed,variant,epoch,nparams_trainable,train_loss_stepmean,train_loss_diag,train_acc_diag,train_gap_diag,val_loss,val_acc,val_gap,test_loss,test_acc,test_gap,sec_epoch,sec_quantum_train,sec_quantum_val,sec_quantum_test,e3_fallback_quadrants_train_total,e3_fallback_quadrants_val_total,e3_fallback_quadrants_test_total,pred_hist_test,feat_std_mean_test,grad_e1_embed,grad_e4_embed,grad_qkernel,grad_head
1,E1,1,3682,2.0609781108796597,1.6020379068851471,0.51,0.3590590160489082,1.6575290890932084,0.488,0.33833381858468053,1.6606537512540818,0.48,0.34593468508124353,71.76841759681702,28.441836833953857,12.626780271530151,12.610132694244385,0,0,0,"[96, 97, 11, 31, 38, 34, 2, 68, 50, 73]",0.06818617135286331,1.414339870837552,0.0,0.19723984578204737,0.8176209089887855
1,E1,2,3682,1.453099707968533,1.1398013910353184,0.584,0.7421244459748269,1.2321987521350384,0.578,0.679160705089569,1.248359404593706,0.544,0.730518174290657,71.44135856628418,28.654077529907227,12.624444007873535,12.62440800666809,0,0,0,"[79, 64, 29, 45, 18, 34, 47, 59, 65, 60]",0.06879706680774689,1.9755324291878216,0.0,0.38588524592086854,1.3048465544007333
1,E1,3,3682,1.2205092482753097,0.9889553216397762,0.578,0.9199592385292054,1.0926258039921521,0.592,0.8634387379288674,1.126536547407508,0.576,0.8803950310945511,71.51207542419434,28.49529528617859,12.642326593399048,12.63494873046875,0,0,0,"[59, 64, 41, 47, 21, 40, 51, 55, 66, 56]",0.06907686591148376,2.39613370809207,0.0,0.5196467106376171,1.0980263509040025
1,E1,4,3682,1.1397033798135816,0.9415237049758435,0.62,0.9983052177429199,1.05130868383497,0.614,0.9162786758244038,1.0819797447025776,0.582,0.9842153424024582,72.19699025154114,28.591301679611206,12.970095157623291,12.711034536361694,0,0,0,"[70, 50, 82, 44, 18, 18, 27, 57, 58, 76]",0.06939968466758728,4.270584074360513,0.0,1.1149268051892758,2.0154905218907255
1,E1,5,3682,1.077609298054129,0.8734008124656976,0.632,1.2907727741003037,0.9912157585509122,0.638,1.1716392172574996,1.0381028754003345,0.59,1.2410709890127183,71.53496646881104,28.639183282852173,12.627679586410522,12.466367721557617,0,0,0,"[56, 57, 74, 50, 35, 13, 14, 62, 64, 75]",0.06941301375627518,2.6731402875718655,0.0,0.6797387553214782,1.7511056949742985
1,E1,6,3682,1.02746552603459,0.8201007238440216,0.68,1.1933633768558503,0.9316061220355332,0.664,1.100142910182476,0.9901141525134445,0.622,1.1412630071640015,71.74001479148865,28.75881552696228,12.652385711669922,12.654621124267578,0,0,0,"[57, 59, 26, 51, 39, 26, 63, 57, 55, 67]",0.06943891197443008,3.225213163561276,0.0,0.905721477426915,1.6598045074669459
1,E1,7,3682,0.9870350238711108,0.7882033209949731,0.682,1.3141941972970963,0.9091078236661851,0.67,1.2452879853248595,0.9580940150879323,0.638,1.2614902985692025,71.59977006912231,28.564472913742065,12.632107257843018,12.63191294670105,0,0,0,"[59, 61, 46, 45, 56, 27, 24, 57, 58, 67]",0.06938716769218445,3.9321440342690646,0.0,1.0613674972245635,1.8571233118336765
1,E1,8,3682,0.9626667595771141,0.7596362823527306,0.684,1.4917083060741425,0.8880569559317082,0.68,1.3718993031978608,0.9481546439528465,0.626,1.4522291737794877,71.71880912780762,28.573801040649414,12.67642092704773,12.65364408493042,0,0,0,"[58, 59, 75, 48, 18, 26, 36, 50, 56, 74]",0.06939022243022919,2.7162766002997443,0.0,0.6379092268091553,1.784690649746906
1,E1,9,3682,0.9550845725596883,0.7304488297440112,0.704,1.4260682156085969,0.8723435904970392,0.684,1.3814303073883056,0.9306115976050496,0.652,1.4161250126361846,71.80599999427795,28.66038680076599,12.680782794952393,12.654300689697266,0,0,0,"[65, 54, 25, 46, 39, 31, 62, 51, 59, 68]",0.06928731501102448,2.5139216467149774,0.0,0.5766346511562392,1.5695840301796198
1,E1,10,3682,0.9066888359120349,0.696660005075857,0.712,1.533416203737259,0.845629775678739,0.698,1.489800804257393,0.8886773691680282,0.66,1.4976685940027237,71.53777742385864,28.627281188964844,12.642980098724365,12.639364957809448,0,0,0,"[60, 54, 61, 56, 34, 38, 28, 50, 56, 63]",0.069218710064888,3.407600240205554,0.0,0.7000405155105288,1.5816910725304618
