seed,variant,epoch,nparams_trainable,train_loss_stepmean,train_loss_diag,train_acc_diag,train_gap_diag,val_loss,val_acc,val_gap,test_loss,test_acc,test_gap,sec_epoch,sec_quantum_train,sec_quantum_val,sec_quantum_test,e3_fallback_quadrants_train_total,e3_fallback_quadrants_val_total,e3_fallback_quadrants_test_total,pred_hist_test,feat_std_mean_test,grad_e1_embed,grad_e4_embed,grad_qkernel,grad_head
0,E2,1,3682,2.052093668282032,1.6990954285860063,0.372,0.3563599186763167,1.6933529843091966,0.392,0.35861658948659897,1.7083974416255951,0.35,0.3530420810729265,46.84756779670715,17.78972864151001,8.431257247924805,8.467425107955933,0,0,0,"[3, 91, 33, 40, 96, 55, 4, 156, 20, 2]",0.4289647340774536,0.0,0.0,0.3436644079113025,0.7415704065966168
0,E2,2,3682,1.5535734194144606,1.3693546669781207,0.546,0.5751832477897406,1.3575574605166911,0.572,0.5983032975047827,1.348433268249035,0.532,0.5804547811895608,47.497326612472534,18.04914426803589,8.509584188461304,8.68610954284668,0,0,0,"[33, 76, 35, 22, 87, 40, 19, 65, 63, 60]",0.4292638897895813,0.0,0.0,0.45470127989347864,1.1285653366793784
0,E2,3,3682,1.3885350491255521,1.2312121328115464,0.566,0.8696748204566538,1.2396194816678763,0.56,0.9039442318975925,1.2269003612697125,0.526,0.8717977547645569,47.349934339523315,18.123362064361572,8.486966133117676,8.485085248947144,0,0,0,"[32, 73, 60, 38, 53, 16, 18, 64, 72, 74]",0.42909300327301025,0.0,0.0,0.4687871282496447,1.3867645956238177
0,E2,4,3682,1.3179912887848915,1.1662592289745808,0.596,0.8939867307841778,1.1841606532633304,0.578,0.8906906867921353,1.1654020015150308,0.562,0.8647006621360779,47.254846811294556,18.108460426330566,8.45760703086853,8.473535537719727,0,0,0,"[36, 63, 42, 43, 72, 38, 25, 47, 58, 76]",0.4287688732147217,0.0,0.0,0.5675783854390103,1.4187037373238789
0,E2,5,3682,1.2571889031343162,1.1215215426310896,0.594,1.0013734340369702,1.1396676123067737,0.592,1.0011400643587112,1.132842348858714,0.574,0.9607024954259396,47.40780305862427,18.03244423866272,8.508749961853027,8.653180360794067,0,0,0,"[47, 73, 45, 34, 68, 49, 18, 42, 59, 65]",0.4285459816455841,0.0,0.0,0.6032134846031292,1.1499405230928519
0,E2,6,3682,1.197727606555447,1.0692465512007474,0.628,1.1070281019583343,1.107524926993996,0.6,1.0909608357548715,1.1024481184184551,0.588,1.0560576067268848,47.30568170547485,18.120436191558838,8.476062059402466,8.479589223861694,0,0,0,"[47, 66, 37, 41, 70, 28, 28, 61, 57, 65]",0.4282340407371521,0.0,0.0,0.5936830131488918,1.445739877990441
0,E2,7,3682,1.155896457567811,1.0524693154990674,0.628,1.2537190024852753,1.103630371645093,0.594,1.2554319132566452,1.1039322186112404,0.584,1.2239874513447284,47.16656541824341,18.085354804992676,8.441340446472168,8.440945148468018,0,0,0,"[51, 67, 47, 45, 66, 25, 18, 64, 52, 65]",0.42777347564697266,0.0,0.0,0.6563379138007229,1.548801911662593
0,E2,8,3682,1.1553427084889263,1.026841154024005,0.616,1.1235962625443936,1.072017706900835,0.604,1.1220977078676224,1.0707015033215284,0.588,1.0771243906319141,47.296550989151,18.004084587097168,8.47361707687378,8.631678581237793,0,0,0,"[45, 63, 46, 56, 36, 42, 50, 59, 52, 51]",0.4274383783340454,0.0,0.0,0.7481792123730847,1.3027694737097086
0,E2,9,3682,1.131441054519266,0.9919651323705911,0.66,1.1894428190886974,1.0512177517339587,0.61,1.1771658459305763,1.0561475843973458,0.592,1.1427523905932904,47.28921627998352,18.113093376159668,8.476202249526978,8.47581696510315,0,0,0,"[58, 60, 46, 41, 59, 38, 28, 54, 52, 64]",0.42691779136657715,0.0,0.0,0.8310867464760534,1.1959991901856302
0,E2,10,3682,1.1016618030634708,0.972970286719501,0.63,1.2765009171962738,1.0331380672082304,0.62,1.255951188325882,1.0486802075989545,0.604,1.2383553185611964,47.1313796043396,18.06852102279663,8.42935061454773,8.43463921546936,0,0,0,"[62, 63, 46, 21, 44, 51, 51, 40, 56, 66]",0.42649003863334656,0.0,0.0,1.0346176761719632,1.2893035453783792
0,E2,11,3682,1.0972555151716805,0.9502821278348565,0.662,1.2343443068265916,1.026668987248093,0.622,1.2060773852467537,1.0312118056230246,0.618,1.199688074439764,47.26763415336609,17.98677372932434,8.454511165618896,8.650501012802124,0,0,0,"[50, 58, 35, 56, 55, 44, 43, 50, 48, 61]",0.4259902238845825,0.0,0.0,0.620246885658573,1.4411511654238764
0,E2,12,3682,1.0593648619755405,0.9309017131775618,0.66,1.390732241883874,1.0139621965494008,0.646,1.3629126700162888,1.0246443544998765,0.608,1.3269573342502117,47.283411502838135,18.08971643447876,8.482009887695312,8.472911357879639,0,0,0,"[56, 64, 46, 52, 42, 35, 34, 62, 55, 54]",0.42553964257240295,0.0,0.0,0.8036994794211909,1.4371471781889864
0,E2,13,3682,1.035640593895223,0.9055616748332977,0.668,1.4092026460766793,0.9989417796432972,0.638,1.336316271007061,1.0170792815443128,0.62,1.339984399020672,47.28678274154663,18.11795997619629,8.463576316833496,8.47733473777771,0,0,0,"[45, 60, 36, 49, 67, 48, 34, 44, 55, 62]",0.4252198338508606,0.0,0.0,1.0733981240503654,1.4563179724714777
0,E2,14,3682,1.0421922335780691,0.9009140601251274,0.658,1.3731680906414985,0.9917736579254269,0.648,1.3285509477853774,1.01781757296063,0.612,1.3405995836257936,47.38374853134155,18.026878118515015,8.494854927062988,8.644570350646973,0,0,0,"[50, 62, 56, 65, 38, 43, 29, 44, 50, 63]",0.4247465133666992,0.0,0.0,0.5736198935581736,1.1603394732546204
0,E2,15,3682,1.0502450418658555,0.8909358356744052,0.672,1.3937321305871009,0.9787440007086843,0.65,1.3470322720408439,1.0110856833457946,0.626,1.3063225448429585,47.306899547576904,18.097727298736572,8.48797869682312,8.48490047454834,0,0,0,"[50, 56, 55, 53, 44, 33, 39, 61, 52, 57]",0.42406055331230164,0.0,0.0,0.5924681328199307,1.3615461945153873
0,E2,16,3682,1.0127977745160461,0.8611162294950336,0.69,1.4711982640028,0.966811797122471,0.652,1.3918479219079019,0.9986935834437609,0.62,1.3612316661477089,47.183314085006714,18.09144902229309,8.444413900375366,8.443066596984863,0,0,0,"[41, 59, 38, 74, 53, 39, 30, 53, 53, 60]",0.4236747920513153,0.0,0.0,0.7922645034834764,1.2653714931655864
0,E2,17,3682,0.9766168225384317,0.8583878756044433,0.686,1.4669051429629325,0.9506246968926861,0.674,1.3969782291650772,0.9862022259384393,0.634,1.3590691301226616,47.338104248046875,18.037956714630127,8.47626805305481,8.636643648147583,0,0,0,"[39, 53, 54, 47, 50, 42, 55, 51, 54, 55]",0.4232006371021271,0.0,0.0,0.7812496948241592,1.2743253521718887
