seed,variant,epoch,nparams_trainable,train_loss_stepmean,train_loss_diag,train_acc_diag,train_gap_diag,val_loss,val_acc,val_gap,test_loss,test_acc,test_gap,sec_epoch,sec_quantum_train,sec_quantum_val,sec_quantum_test,e3_fallback_quadrants_train_total,e3_fallback_quadrants_val_total,e3_fallback_quadrants_test_total,pred_hist_test,feat_std_mean_test,grad_e1_embed,grad_e4_embed,grad_qkernel,grad_head
2,E3,1,3682,2.0776098416745663,1.770400569885969,0.392,0.34410207253694536,1.7850438904166221,0.408,0.3363206935748458,1.7895514065623284,0.402,0.3434972897171974,45.75020098686218,17.618621110916138,8.085575819015503,8.07981538772583,1,1,0,"[40, 86, 1, 19, 8, 23, 13, 127, 59, 124]",0.25051480531692505,0.0,0.0,0.14862751719482312,0.8264506348271178
2,E3,2,3682,1.620731614254415,1.3850028899013995,0.558,0.6133302333652974,1.425881991237402,0.512,0.6232974560558796,1.4304535464644432,0.536,0.6384209105968476,46.0823495388031,17.9019558429718,8.09212064743042,8.082696199417114,1,1,0,"[41, 53, 9, 42, 85, 20, 37, 64, 69, 80]",0.2502288520336151,0.0,0.0,0.3257808397139566,1.3966144204443398
2,E3,3,3682,1.377397487675771,1.20932763222605,0.584,0.8707737499177456,1.2681961816996337,0.526,0.8883262010812759,1.2793529294133186,0.556,0.9082648676037789,46.07581615447998,17.93739891052246,8.097009897232056,8.060644388198853,1,1,0,"[61, 52, 25, 28, 75, 12, 34, 79, 59, 75]",0.24988803267478943,0.0,0.0,0.6527422070675416,1.5079778474983523
2,E3,4,3682,1.2711980521986261,1.1330931299924851,0.628,0.925035284280777,1.1982629510089755,0.538,0.9160599308609962,1.225111105233431,0.578,0.9517923284769059,46.114020109176636,17.778217554092407,8.082129001617432,8.084702014923096,1,1,0,"[51, 46, 26, 46, 57, 26, 52, 62, 59, 75]",0.24960848689079285,0.0,0.0,1.1672239448546353,1.604973607038471
2,E3,5,3682,1.1973346781753935,1.0761251425035299,0.646,1.06079089063406,1.1430224852375686,0.574,1.01166806691885,1.17728799585253,0.598,1.0700719814002513,46.01065802574158,17.780296325683594,8.101175785064697,8.102592945098877,1,1,0,"[46, 49, 61, 47, 58, 22, 13, 60, 72, 72]",0.24925872683525085,0.0,0.0,0.2030321697709239,1.0520037338762311
2,E3,6,3682,1.1716803075661884,1.022771055707708,0.662,1.1605769493579865,1.0931979242041707,0.578,1.1231105360388756,1.127748898493126,0.608,1.1450782358050346,46.08555316925049,17.95280909538269,8.071717023849487,8.069179773330688,1,1,0,"[53, 49, 62, 43, 57, 35, 16, 55, 61, 69]",0.24878892302513123,0.0,0.0,0.5239618436520073,1.4074108858788552
2,E3,7,3682,1.1123664534037234,0.9809261042755097,0.67,1.403151610672474,1.074589216882363,0.58,1.3453858637213707,1.1171557093160227,0.616,1.3861835784912109,46.15022850036621,17.93257474899292,8.098667860031128,8.096411943435669,1,1,0,"[51, 50, 49, 38, 42, 33, 46, 48, 73, 70]",0.24833929538726807,0.0,0.0,0.5505162406400195,1.1381225620715134
2,E3,8,3682,1.063692810321445,0.9388866082783789,0.682,1.4333828677535057,1.0443374389964155,0.62,1.371716653227806,1.0811621132455767,0.622,1.4134086098372936,46.11453080177307,17.901620149612427,8.09586477279663,8.097263097763062,1,1,0,"[44, 45, 28, 52, 59, 37, 48, 51, 74, 62]",0.24793387949466705,0.0,0.0,0.5556629898248653,1.2578174266289253
2,E3,9,3682,1.0571433204427012,0.9107767588160932,0.682,1.57306485080719,1.020482913649641,0.6,1.50775745511055,1.0576748006027192,0.62,1.5537618295401334,45.99218964576721,17.754781484603882,8.05351996421814,8.052175998687744,1,1,0,"[52, 49, 29, 42, 81, 28, 27, 54, 69, 69]",0.24743008613586426,0.0,0.0,0.854362678522701,1.3301630500675428
2,E3,10,3682,1.0208695330205664,0.8838979130135849,0.694,1.6113510855734348,0.9948159498865716,0.622,1.5601680237352848,1.0335804205790629,0.644,1.5869954024255275,46.04090976715088,17.71642756462097,8.07630467414856,8.08135986328125,1,1,0,"[49, 48, 39, 47, 55, 29, 46, 58, 65, 64]",0.2468910813331604,0.0,0.0,0.5246349700569346,1.2309557560267608
